Search Name,Address,Address Lat,Address Long,Nearest MRT Station,Nearest MRT Distance,Nearest Mall Name,Nearest Mall Distance,Nearest NPC,Nearest NPC Distance
268D COMPASSVALE LINK,268D COMPASSVALE LINK,1.38507930337121,103.89585272192,RANGGUNG LRT STATION (SE5),0.17634328910384808,SENGKANG GRAND MALL,0.41904670973410213,Sengkang Neighbourhood Police Centre,0.8838020136254993
312B ANCHORVALE LANE,312B ANCHORVALE LANE,1.39173421861576,103.885497782179,TONGKANG LRT STATION (SW7),0.2681207070593349,BUANGKOK SQUARE,0.9767003525981476,Sengkang Neighbourhood Police Centre,0.9419702692566032
250C COMPASSVALE ST,250C COMPASSVALE STREET,1.39269343697359,103.899877418149,COMPASSVALE LRT STATION (SE1),0.21146454304369688,RIVERVALE MALL,0.5136649760140025,Sengkang Neighbourhood Police Centre,0.6638643623541128
122C SENGKANG EAST WAY,122C SENGKANG EAST WAY,1.38750850228857,103.906143768947,BAKAU LRT STATION (SE3),0.09734271721755011,RIVERVALE PLAZA,0.5357763743452323,Punggol Neighbourhood Police Centre,1.4354184124097533
313D ANCHORVALE RD,313D ANCHORVALE ROAD,1.39215061903001,103.887563158843,TONGKANG LRT STATION (SW7),0.3655634243202476,COMPASS ONE,0.8346083010439258,Sengkang Neighbourhood Police Centre,0.7086217357073265
138 RIVERVALE ST,138 RIVERVALE STREET,1.38864118996622,103.904623542393,BAKAU LRT STATION (SE3),0.11366755966714504,RIVERVALE MALL,0.395835664208974,Sengkang Neighbourhood Police Centre,1.2773989915247919
530 SERANGOON NTH AVE 4,530 SERANGOON NORTH AVENUE 4,1.37339499084047,103.872462890152,KOVAN MRT STATION (NE13),2.030268461917501,HOUGANG 1,0.8207970988688167,Hougang Neighbourhood Police Centre,1.3956437880044972
518 SERANGOON NTH AVE 4,518 SERANGOON NORTH AVENUE 4,1.37164118155193,103.874103124013,KOVAN MRT STATION (NE13),1.76330649361713,HOUGANG 1,0.7493128451089845,Hougang Neighbourhood Police Centre,1.2454663481416164
111 SERANGOON NTH AVE 1,111 SERANGOON NORTH AVENUE 1,1.36904731272801,103.870584006425,KOVAN MRT STATION (NE13),1.8877638560585068,MYVILLAGE AT SERANGOON GARDEN,0.7448604218033589,Hougang Neighbourhood Police Centre,1.7043979626220707
538 SERANGOON NTH AVE 4,538 SERANGOON NORTH AVENUE 4,1.37491459857485,103.873217877598,FERNVALE LRT STATION (SW5),1.9181457067286876,HOUGANG 1,0.7009425239046798,Hougang Neighbourhood Police Centre,1.309731039449215
141 SERANGOON NTH AVE 2,141 SERANGOON NORTH AVENUE 2,1.36859421304209,103.874523243764,KOVAN MRT STATION (NE13),1.499590648485148,HOUGANG 1,0.9641932336142525,Hougang Neighbourhood Police Centre,1.3252395974275912
521 SERANGOON NTH AVE 4,521 SERANGOON NORTH AVENUE 4,1.37335579110496,103.873242699243,KOVAN MRT STATION (NE13),1.968207035072095,HOUGANG 1,0.7405407095165574,Hougang Neighbourhood Police Centre,1.3095495569855378
208 SERANGOON CTRL,208 SERANGOON CENTRAL,1.35411101087629,103.873717631044,SERANGOON MRT STATION (CC13),0.40071354572958057,NEX,0.4037802680198571,Serangoon Neighbourhood Police Centre,0.4236922931758769
325 SERANGOON AVE 3,325 SERANGOON AVENUE 3,1.35093759016541,103.868683014792,SERANGOON MRT STATION (CC13),0.4557660384240277,NEX,0.4020859465306136,Serangoon Neighbourhood Police Centre,0.2381412251701982
409 SERANGOON CTRL,409 SERANGOON CENTRAL,1.34814760717489,103.874419496654,SERANGOON MRT STATION (NE12),0.19727295521037408,NEX,0.3751029889159691,Serangoon Neighbourhood Police Centre,0.6098731174542342
549 SERANGOON NTH AVE 3,549 SERANGOON NORTH AVENUE 3,1.37267603966139,103.871093152446,KOVAN MRT STATION (NE13),2.084038059774078,HOUGANG 1,0.9908692994755932,Hougang Neighbourhood Police Centre,1.5548460991479824
532 SERANGOON NTH AVE 4,532 SERANGOON NORTH AVENUE 4,1.3748688262284,103.874126764503,FERNVALE LRT STATION (SW5),1.9076950885930186,HOUGANG 1,0.6016385754398968,Hougang Neighbourhood Police Centre,1.2085683223476344
411 SERANGOON CTRL,411 SERANGOON CENTRAL,1.34845728580359,103.873946828694,SERANGOON MRT STATION (NE12),0.14507782503047348,NEX,0.3158586660340041,Serangoon Neighbourhood Police Centre,0.5484916781664234
329 SERANGOON AVE 3,329 SERANGOON AVENUE 3,1.34962634280183,103.868063797378,LORONG CHUAN MRT STATION (CC14),0.4877099223503688,NEX,0.4873502103903729,Serangoon Neighbourhood Police Centre,0.3821709205745033
416 SERANGOON CTRL,416 SERANGOON CENTRAL,1.35020561451168,103.87481852314,SERANGOON MRT STATION (NE12),0.14891855076989163,NEX,0.2873196565645767,Serangoon Neighbourhood Police Centre,0.5173283312730019
851 TAMPINES ST 83,851 TAMPINES STREET 83,1.35294870037294,103.93494067824,TAMPINES WEST MRT STATION (DT31),0.9133757015274009,HAWKER CENTRE @ OUR TAMPINES HUB,0.6084330140232508,Tampines Neighbourhood Police Centre,0.8544169139897824
405 TAMPINES ST 41,405 TAMPINES STREET 41,1.35780969729527,103.944917697684,TAMPINES MRT STATION (DT32),0.36389037793643475,TAMPINES MALL,0.5878725708778726,Tampines Neighbourhood Police Centre,1.4595718743743507
217 TAMPINES ST 23,217 TAMPINES STREET 23,1.35416816346776,103.951861755793,TAMPINES EAST MRT STATION (DT33),0.38160207403699137,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.22503419607065378,Changi Neighbourhood Police Centre,1.1188346983544164
252 TAMPINES ST 21,252 TAMPINES STREET 21,1.35254702298525,103.949064113036,TAMPINES MRT STATION (EW2),0.4437174830766573,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.3766679545109662,Changi Neighbourhood Police Centre,1.0958270020602003
111 TAMPINES ST 11,111 TAMPINES STREET 11,1.34691471378463,103.947416464642,TAMPINES MRT STATION (EW2),0.7537669818184284,TAMPINES MALL,0.693377896369872,Changi Neighbourhood Police Centre,0.8649527783878466
847 TAMPINES ST 83,847 TAMPINES STREET 83,1.35251107659385,103.935059005284,TAMPINES WEST MRT STATION (DT31),0.8637871526116008,HAWKER CENTRE @ OUR TAMPINES HUB,0.6027442743135464,Tampines Neighbourhood Police Centre,0.8056374043867239
280 TAMPINES ST 22,280 TAMPINES STREET 22,1.34753519689194,103.951702776881,SIMEI MRT STATION (EW3),0.5170447805605904,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.5281628374803233,Changi Neighbourhood Police Centre,0.4803868888448603
898 TAMPINES ST 81,898 TAMPINES STREET 81,1.3472811716457,103.934756968904,TAMPINES WEST MRT STATION (DT31),0.45376890951881704,HAWKER CENTRE @ OUR TAMPINES HUB,0.9361477869603371,Tampines Neighbourhood Police Centre,0.45333582227420566
251 TAMPINES ST 21,251 TAMPINES STREET 21,1.35275541922653,103.948119177521,TAMPINES MRT STATION (EW2),0.33620020255309857,TAMPINES MALL,0.3810732415392471,Changi Neighbourhood Police Centre,1.178245835561465
853 TAMPINES ST 83,853 TAMPINES STREET 83,1.35327260645307,103.93506749521,TAMPINES MRT STATION (DT32),0.9072622387185149,HAWKER CENTRE @ OUR TAMPINES HUB,0.5914722190750242,Tampines Neighbourhood Police Centre,0.879437348590835
915 TAMPINES ST 91,915 TAMPINES STREET 91,1.3486056231626,103.939564083361,TAMPINES WEST MRT STATION (DT31),0.3657581779883907,HAWKER CENTRE @ OUR TAMPINES HUB,0.5569570581680069,Tampines Neighbourhood Police Centre,0.2791721873607386
145 TAMPINES ST 12,145 TAMPINES STREET 12,1.34880182138885,103.943691020379,TAMPINES MRT STATION (EW2),0.5258055092473983,CENTURY SQUARE,0.39680351480855613,Tampines Neighbourhood Police Centre,0.6231141976454553
269 TAMPINES ST 21,269 TAMPINES STREET 21,1.35074543601676,103.948024392634,TAMPINES MRT STATION (EW2),0.4281087201649526,TAMPINES MALL,0.4194433707198434,Changi Neighbourhood Police Centre,1.022935294448824
235 TAMPINES ST 21,235 TAMPINES STREET 21,1.35549080919861,103.948259265817,TAMPINES MRT STATION (EW2),0.4232446023199045,TAMPINES MALL,0.5150162339132038,Changi Neighbourhood Police Centre,1.4186466250996168
453 TAMPINES ST 42,453 TAMPINES STREET 42,1.35702782190396,103.953913852452,TAMPINES EAST MRT STATION (DT33),0.12274099055418883,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.5583873926340064,Changi Neighbourhood Police Centre,1.390778532535176
346 TAMPINES ST 33,346 TAMPINES STREET 33,1.35123791586186,103.962570614009,TAMPINES EAST MRT STATION (DT33),1.0400466388332537,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),1.1318117645232821,Changi Neighbourhood Police Centre,1.1369985153430286
126 SIMEI ST 1,126 SIMEI STREET 1,1.34704714167601,103.954253519287,SIMEI MRT STATION (EW3),0.439051270418706,EASTPOINT MALL,0.5016801379925878,Changi Neighbourhood Police Centre,0.2845572184331744
487A TAMPINES AVE 9,487A TAMPINES AVENUE 9,1.35955070322442,103.957814102254,TAMPINES EAST MRT STATION (DT33),0.5142552515152755,LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL),0.7567433457647168,Pasir Ris Neighbourhood Police Centre,0.9981700959834325
374 TAMPINES ST 34,374 TAMPINES STREET 34,1.35643914546887,103.958623896768,TAMPINES EAST MRT STATION (DT33),0.4443354104569007,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.8319966453985085,Pasir Ris Neighbourhood Police Centre,1.3287223851394807
908 TAMPINES AVE 4,908 TAMPINES AVENUE 4,1.35054009247178,103.938716143463,TAMPINES WEST MRT STATION (DT31),0.5595928034985538,HAWKER CENTRE @ OUR TAMPINES HUB,0.3822019412054202,Tampines Neighbourhood Police Centre,0.4773066822233223
450E TAMPINES ST 42,450E TAMPINES STREET 42,1.35756791894077,103.953020775042,TAMPINES EAST MRT STATION (DT33),0.23580447343214775,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.5973091797608885,Pasir Ris Neighbourhood Police Centre,1.4040156202057865
444 TAMPINES ST 42,444 TAMPINES STREET 42,1.35834096888655,103.951379730883,TAMPINES EAST MRT STATION (DT33),0.43362697215975665,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.6898325559240739,Pasir Ris Neighbourhood Police Centre,1.4396070244518486
450C TAMPINES ST 42,450C TAMPINES STREET 42,1.35713537771761,103.952252237838,TAMPINES EAST MRT STATION (DT33),0.2848580838908048,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.5460706359895757,Changi Neighbourhood Police Centre,1.4280542116408135
242 SIMEI ST 5,242 SIMEI STREET 5,1.34315890383485,103.954188106526,SIMEI MRT STATION (EW3),0.09024233492655603,EASTPOINT MALL,0.13880035586868647,Changi Neighbourhood Police Centre,0.17075242074935942
503 TAMPINES CTRL 1,503 TAMPINES CENTRAL 1,1.3558033565401,103.945102946956,TAMPINES MRT STATION (DT32),0.2437380595158496,TAMPINES MALL,0.3670339449586837,Tampines Neighbourhood Police Centre,1.278812326053616
265 TAMPINES ST 21,265 TAMPINES STREET 21,1.35245349194636,103.950238896388,TAMPINES MRT STATION (EW2),0.5741042239743874,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.2456829324333352,Changi Neighbourhood Police Centre,1.0159196487602211
285 TAMPINES ST 22,285 TAMPINES STREET 22,1.35001074194263,103.952816059954,TAMPINES EAST MRT STATION (DT33),0.7163785922805596,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.2501088807475439,Changi Neighbourhood Police Centre,0.6467727578755156
498J TAMPINES ST 45,498J TAMPINES STREET 45,1.36323538538961,103.956894060229,TAMPINES EAST MRT STATION (DT33),0.8225390676634405,LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL),0.5155619141633127,Pasir Ris Neighbourhood Police Centre,0.6430257301919144
859 TAMPINES AVE 5,859 TAMPINES AVENUE 5,1.35468634927389,103.938051526018,TAMPINES MRT STATION (DT32),0.5536009226669903,HAWKER CENTRE @ OUR TAMPINES HUB,0.2882741892150254,Tampines Neighbourhood Police Centre,0.9411277505402814
221 SIMEI ST 4,221 SIMEI STREET 4,1.34167266489777,103.956542419336,SIMEI MRT STATION (EW3),0.390560136563498,EASTPOINT MALL,0.40758357994370065,Changi Neighbourhood Police Centre,0.37264626571253695
418 TAMPINES ST 41,418 TAMPINES STREET 41,1.3582722131871,103.947308949059,TAMPINES MRT STATION (DT32),0.5906673488917366,TAMPINES MALL,0.7016093702233165,Tampines Neighbourhood Police Centre,1.6441571703212106
390 TAMPINES AVE 7,390 TAMPINES AVENUE 7,1.35618204494608,103.957616315285,TAMPINES EAST MRT STATION (DT33),0.33147615279448167,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.7243968695365597,Changi Neighbourhood Police Centre,1.3295700967683493
248 TAMPINES ST 21,248 TAMPINES STREET 21,1.35191019042837,103.947108773379,TAMPINES MRT STATION (EW2),0.2676110744225239,TAMPINES MALL,0.2765582251655135,Tampines Neighbourhood Police Centre,1.1268773986571505
131 SIMEI ST 1,131 SIMEI STREET 1,1.34549483450733,103.953960305385,SIMEI MRT STATION (EW3),0.2635931131983995,EASTPOINT MALL,0.32709226069035885,Changi Neighbourhood Police Centre,0.14248067082061602
255 SIMEI ST 1,255 SIMEI STREET 1,1.34242901722866,103.951758550468,SIMEI MRT STATION (EW3),0.19917743550621292,EASTPOINT MALL,0.14407058919247523,Changi Neighbourhood Police Centre,0.4152418598410066
158 TAMPINES ST 12,158 TAMPINES STREET 12,1.35141456108804,103.945859048593,TAMPINES MRT STATION (EW2),0.22436554556181135,TAMPINES MALL,0.17874037302514997,Tampines Neighbourhood Police Centre,0.9813881396728249
496E TAMPINES AVE 9,496E TAMPINES AVENUE 9,1.3611299396487,103.949803200633,TAMPINES EAST MRT STATION (DT33),0.7681023306012053,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),1.0322644619788852,Pasir Ris Neighbourhood Police Centre,1.3524850266643451
359 TAMPINES ST 34,359 TAMPINES STREET 34,1.35588169299314,103.961638534274,TAMPINES EAST MRT STATION (DT33),0.7793618708171317,LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL),1.0880743936263206,Pasir Ris Neighbourhood Police Centre,1.4048027829341605
887A TAMPINES ST 81,887A TAMPINES STREET 81,1.35014194820998,103.93147422612,TAMPINES WEST MRT STATION (DT31),0.9293861660796674,HAWKER CENTRE @ OUR TAMPINES HUB,1.0600657402786071,Tampines Neighbourhood Police Centre,0.9127145937840365
496C TAMPINES ST 43,496C TAMPINES STREET 43,1.36215244534095,103.950373999808,TAMPINES EAST MRT STATION (DT33),0.8146465193511233,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),1.1271425874070062,Pasir Ris Neighbourhood Police Centre,1.2351094092293227
307 TAMPINES ST 32,307 TAMPINES STREET 32,1.35297507968606,103.956353598414,TAMPINES EAST MRT STATION (DT33),0.4055043240148978,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.4431920977901884,Changi Neighbourhood Police Centre,0.9515855114572764
450F TAMPINES ST 42,450F TAMPINES STREET 42,1.35792801646925,103.953020770178,TAMPINES EAST MRT STATION (DT33),0.2635603064026567,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.6371283696598562,Pasir Ris Neighbourhood Police Centre,1.3699854613257285
887 TAMPINES ST 81,887 TAMPINES STREET 81,1.35046411304959,103.931896396161,TAMPINES WEST MRT STATION (DT31),0.9118413351177254,HAWKER CENTRE @ OUR TAMPINES HUB,1.0035742050672503,Tampines Neighbourhood Police Centre,0.8900261898302868
247 SIMEI ST 5,247 SIMEI STREET 5,1.34427596104719,103.953170238617,SIMEI MRT STATION (EW3),0.12215289442713127,EASTPOINT MALL,0.1753293447435318,Changi Neighbourhood Police Centre,0.18710844465387766
108 SIMEI ST 1,108 SIMEI STREET 1,1.34301954085884,103.951007442775,SIMEI MRT STATION (EW3),0.2641732089283328,EASTPOINT MALL,0.22693382663347592,Changi Neighbourhood Police Centre,0.4579334622685629
102 SIMEI ST 1,102 SIMEI STREET 1,1.34134724976252,103.951355074928,SIMEI MRT STATION (EW3),0.30469625243342235,EASTPOINT MALL,0.23931084396081126,Changi Neighbourhood Police Centre,0.5257176693405038
146 SIMEI ST 2,146 SIMEI STREET 2,1.34464143544848,103.955916773177,SIMEI MRT STATION (EW3),0.3247958376019911,EASTPOINT MALL,0.38689125856369333,Changi Neighbourhood Police Centre,0.121169925756378
114 TAMPINES ST 11,114 TAMPINES STREET 11,1.34597162499396,103.946759997114,SIMEI MRT STATION (EW3),0.7976769984449247,TAMPINES MALL,0.7641311966954056,Tampines Neighbourhood Police Centre,0.8963089100333403
231 SIMEI ST 4,231 SIMEI STREET 4,1.34360960148098,103.956903452364,SIMEI MRT STATION (EW3),0.39466728694307696,EASTPOINT MALL,0.44274248258591986,Changi Neighbourhood Police Centre,0.2532531898672337
109 SIMEI ST 1,109 SIMEI STREET 1,1.34225792802261,103.950128354135,SIMEI MRT STATION (EW3),0.37595287590247695,EASTPOINT MALL,0.32579289270581874,Changi Neighbourhood Police Centre,0.5817045466598237
164 SIMEI RD,164 SIMEI ROAD,1.34607302489279,103.958432281147,UPPER CHANGI MRT STATION (DT34),0.5885640968846285,EASTPOINT MALL,0.7082008911812538,Changi Neighbourhood Police Centre,0.4345865841125148
143 TAMPINES ST 12,143 TAMPINES STREET 12,1.34806952870407,103.943577088123,TAMPINES MRT STATION (EW2),0.6073232391813523,CENTURY SQUARE,0.478716368609159,Tampines Neighbourhood Police Centre,0.5785844227348401
243 SIMEI ST 5,243 SIMEI STREET 5,1.34395928033042,103.955168198066,SIMEI MRT STATION (EW3),0.21638262267716926,EASTPOINT MALL,0.2760531296313318,Changi Neighbourhood Police Centre,0.0760408898154272
515A TAMPINES CTRL 7,515A TAMPINES CENTRAL 7,1.35696557399587,103.938383041261,TAMPINES MRT STATION (DT32),0.5525231255464824,HAWKER CENTRE @ OUR TAMPINES HUB,0.4402244674184645,Tampines Neighbourhood Police Centre,1.1923126731757039
495D TAMPINES ST 43,495D TAMPINES STREET 43,1.36367184996528,103.952024565359,TAMPINES EAST MRT STATION (DT33),0.8809263089411506,LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL),1.0063677004401008,Pasir Ris Neighbourhood Police Centre,0.989303625840206
230J TAMPINES ST 21,230J TAMPINES STREET 21,1.3561953607168,103.949663054432,TAMPINES EAST MRT STATION (DT33),0.5526414540409715,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.5382728825139246,Changi Neighbourhood Police Centre,1.4161987714630724
740 TAMPINES ST 72,740 TAMPINES STREET 72,1.35937096824888,103.932812069104,TAMPINES MRT STATION (DT32),1.2269316440706124,HAWKER CENTRE @ OUR TAMPINES HUB,1.0617359578539782,Tampines Neighbourhood Police Centre,1.5994032219604488
325 TAMPINES ST 32,325 TAMPINES STREET 32,1.35262887575629,103.959086503163,TAMPINES EAST MRT STATION (DT33),0.6339266802848396,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.7404800951717436,Changi Neighbourhood Police Centre,1.0149318120567599
311 TAMPINES ST 33,311 TAMPINES STREET 33,1.35330429046842,103.957434964486,TAMPINES EAST MRT STATION (DT33),0.44719652569792945,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.5682908657577372,Changi Neighbourhood Police Centre,1.0151717978575914
330 TAMPINES ST 32,330 TAMPINES STREET 32,1.35335611053088,103.959531512588,TAMPINES EAST MRT STATION (DT33),0.6290834683130724,PCF TAMPINES EAST 3-IN-1 FAMILY CENTRE (STUDENT CARE),0.7985210752199443,Changi Neighbourhood Police Centre,1.1095502676758875
896A TAMPINES ST 81,896A TAMPINES STREET 81,1.34859717844799,103.932546348288,TAMPINES WEST MRT STATION (DT31),0.7390768617596911,HAWKER CENTRE @ OUR TAMPINES HUB,1.0303052363265983,Tampines Neighbourhood Police Centre,0.732448047947977
144 SIMEI ST 2,144 SIMEI STREET 2,1.34535129708528,103.95557026414,SIMEI MRT STATION (EW3),0.34177754760187373,EASTPOINT MALL,0.4081745545858427,Changi Neighbourhood Police Centre,0.12094985060027338
156 TAMPINES ST 12,156 TAMPINES STREET 12,1.35162194359965,103.945090000876,TAMPINES MRT STATION (EW2),0.18687656799454158,TAMPINES MALL,0.10967202116004553,Tampines Neighbourhood Police Centre,0.9281288100604178
161 LOR 1 TOA PAYOH,161 LORONG 1 TOA PAYOH,1.33050932305378,103.845003635197,TOA PAYOH MRT STATION (NS19),0.36430039198932923,HDB HUB,0.4433016207282357,Toa Payoh Neighbourhood Police Centre,0.760511254662573
58 LOR 4 TOA PAYOH,58 LORONG 4 TOA PAYOH,1.33674625537365,103.850524640565,TOA PAYOH MRT STATION (NS19),0.5678540424829707,600 @ TOA PAYOH,0.3055204319465411,Toa Payoh Neighbourhood Police Centre,0.23587241597644934
234 LOR 8 TOA PAYOH,234 LORONG 8 TOA PAYOH,1.33860148626926,103.857914069837,BRADDELL MRT STATION (NS18),1.252922525487843,600 @ TOA PAYOH,0.9231767326238463,Toa Payoh Neighbourhood Police Centre,0.9384917131375238
1 LOR 7 TOA PAYOH,1 LORONG 7 TOA PAYOH,1.33943033543358,103.853442790992,BRADDELL MRT STATION (NS18),0.7475216652658733,600 @ TOA PAYOH,0.6594310196631501,Toa Payoh Neighbourhood Police Centre,0.6283653561987829
169 LOR 1 TOA PAYOH,169 LORONG 1 TOA PAYOH,1.33172599846081,103.842799470193,TOA PAYOH MRT STATION (NS19),0.532340176788333,HDB HUB,0.6316379672459931,Toa Payoh Neighbourhood Police Centre,0.9113143642112527
112 LOR 1 TOA PAYOH,112 LORONG 1 TOA PAYOH,1.34155339914007,103.845489613448,BRADDELL MRT STATION (NS18),0.18902153702873278,600 @ TOA PAYOH,1.0348340777708662,Toa Payoh Neighbourhood Police Centre,0.948442279387675
38 LOR 5 TOA PAYOH,38 LORONG 5 TOA PAYOH,1.335341002234,103.854859409729,TOA PAYOH MRT STATION (NS19),0.8716776849051818,600 @ TOA PAYOH,0.4552464772145791,Toa Payoh Neighbourhood Police Centre,0.49471258822718983
125 LOR 1 TOA PAYOH,125 LORONG 1 TOA PAYOH,1.33833133395207,103.845737117132,BRADDELL MRT STATION (NS18),0.26539953859752846,HDB HUB,0.7068149947545097,Toa Payoh Neighbourhood Police Centre,0.6680129637915332
100 LOR 1 TOA PAYOH,100 LORONG 1 TOA PAYOH,1.33956400517882,103.848585713817,BRADDELL MRT STATION (NS18),0.22264912765099878,600 @ TOA PAYOH,0.6697112381644926,Toa Payoh Neighbourhood Police Centre,0.5875837585827934
114 POTONG PASIR AVE 1,114 POTONG PASIR AVENUE 1,1.33677492855247,103.863306370924,POTONG PASIR MRT STATION (NE10),0.876589188279488,THE WOODLEIGH MALL,0.9548362908695373,Toa Payoh Neighbourhood Police Centre,1.4471513286887758
17 LOR 7 TOA PAYOH,17 LORONG 7 TOA PAYOH,1.33642660399461,103.85660811051,TOA PAYOH MRT STATION (NS19),1.0967935407187188,600 @ TOA PAYOH,0.6800020880694413,Toa Payoh Neighbourhood Police Centre,0.7114340444555204
118 LOR 1 TOA PAYOH,118 LORONG 1 TOA PAYOH,1.33956301707324,103.844893597061,BRADDELL MRT STATION (NS18),0.2345583392489887,HDB HUB,0.8709697833143734,Toa Payoh Neighbourhood Police Centre,0.827805905631205
177 TOA PAYOH CTRL,177 TOA PAYOH CENTRAL,1.33390034057387,103.848854818382,TOA PAYOH MRT STATION (NS19),0.20636153243547603,HDB HUB,0.1559018771378953,Toa Payoh Neighbourhood Police Centre,0.1965384851967269
104 POTONG PASIR AVE 1,104 POTONG PASIR AVENUE 1,1.3343391689203,103.869158899303,POTONG PASIR MRT STATION (NE10),0.3293017820091582,THE WOODLEIGH MALL,0.5624698127939073,Serangoon Neighbourhood Police Centre,1.9717501722145199
226 LOR 8 TOA PAYOH,226 LORONG 8 TOA PAYOH,1.33951566601807,103.857051021906,BRADDELL MRT STATION (NS18),1.1445729666009443,600 @ TOA PAYOH,0.9094181327559645,Toa Payoh Neighbourhood Police Centre,0.9117741916903103
221 LOR 8 TOA PAYOH,221 LORONG 8 TOA PAYOH,1.34262180790845,103.856971772685,BRADDELL MRT STATION (NS18),1.1559020017680623,600 @ TOA PAYOH,1.1642142503368387,Toa Payoh Neighbourhood Police Centre,1.146037305039839
200 TOA PAYOH NTH,200 TOA PAYOH NORTH,1.34167292743585,103.851007776843,BRADDELL MRT STATION (NS18),0.48663368393298717,600 @ TOA PAYOH,0.8491687956033346,Toa Payoh Neighbourhood Police Centre,0.7859094377428033
179 TOA PAYOH CTRL,179 TOA PAYOH CENTRAL,1.3339009997633,103.850092878516,TOA PAYOH MRT STATION (NS19),0.32083703843719924,600 @ TOA PAYOH,0.09950474225223399,Toa Payoh Neighbourhood Police Centre,0.09069272477691065
148 POTONG PASIR AVE 1,148 POTONG PASIR AVENUE 1,1.3323543597317,103.86777426102,POTONG PASIR MRT STATION (NE10),0.1790019339167927,THE WOODLEIGH MALL,0.8308129963160851,Toa Payoh Neighbourhood Police Centre,1.9404653940350856
142 LOR 2 TOA PAYOH,142 LORONG 2 TOA PAYOH,1.33583774995002,103.845162997311,TOA PAYOH MRT STATION (NS19),0.4414762233910725,HDB HUB,0.5130251432722678,Toa Payoh Neighbourhood Police Centre,0.604827070384555
141 POTONG PASIR AVE 3,141 POTONG PASIR AVENUE 3,1.33405922561445,103.867455100715,POTONG PASIR MRT STATION (NE10),0.34705294503037976,THE WOODLEIGH MALL,0.6995409650832362,Toa Payoh Neighbourhood Police Centre,1.8895281816936556
239 LOR 1 TOA PAYOH,239 LORONG 1 TOA PAYOH,1.34050894159915,103.851040712112,BRADDELL MRT STATION (NS18),0.4715401256720846,600 @ TOA PAYOH,0.719766792198166,Toa Payoh Neighbourhood Police Centre,0.6572788167611785
135 POTONG PASIR AVE 3,135 POTONG PASIR AVENUE 3,1.33469058687886,103.866824291288,POTONG PASIR MRT STATION (NE10),0.4439408321933353,THE WOODLEIGH MALL,0.7014146428716821,Toa Payoh Neighbourhood Police Centre,1.8183678149243916
10 LOR 7 TOA PAYOH,10 LORONG 7 TOA PAYOH,1.33716527577081,103.857228807914,TOA PAYOH MRT STATION (NS19),1.1931125934339857,600 @ TOA PAYOH,0.7771407697365212,Toa Payoh Neighbourhood Police Centre,0.8029623088888583
79A TOA PAYOH CTRL,79A TOA PAYOH CENTRAL,1.33453129537675,103.847565695822,TOA PAYOH MRT STATION (NS19),0.2116124126302339,HDB HUB,0.23803529888073044,Toa Payoh Neighbourhood Police Centre,0.3226977391245511
10 JOO SENG RD,10 JOO SENG ROAD,1.33461833377097,103.88016502252,BARTLEY MRT STATION (CC12),0.8765346986688245,THE WOODLEIGH MALL,1.049231871465847,Serangoon Neighbourhood Police Centre,2.2113328531070575
97 LOR 3 TOA PAYOH,97 LORONG 3 TOA PAYOH,1.33862553170269,103.847769289898,BRADDELL MRT STATION (NS18),0.23162674916307327,600 @ TOA PAYOH,0.6225926460608254,Toa Payoh Neighbourhood Police Centre,0.5364144358739864
138B LOR 1A TOA PAYOH,138B LORONG 1A TOA PAYOH,1.33626408939965,103.845626191384,TOA PAYOH MRT STATION (NS19),0.454804538599906,HDB HUB,0.5150695718468289,Toa Payoh Neighbourhood Police Centre,0.5681298796213048
